,0,1
10055,"(Beifall bei Abgeordneten des BÜNDNIS-
SES 90/DIE GRÜNEN – Wolfgang Gehrcke
[DIE LINKE]:",False
10056,(Thomas Strobl [Heilbronn] [CDU/CSU]:,False
10057,"Meine Damen und Herren, ich möchte in Richtung
der Europäischen Union sagen:",False
10058,"Sie müssten jetzt kürzen, um damit einen Beitrag zur
Sicherung der sozialen Sicherungssysteme zu leisten,
so heißt das im Klartext:",False
10059,Vizepräsidentin Dr. h. c. Susanne Kastner:,True
10060,"Möllemann, Staatsminister:",True
10061,"gen einen weiteren Ausbau von Autobahnen und Fern-
straßen. Oder:",False
10062,"(Beifall bei der SPD — Hornung [CDU/
CSU]:",False
10063,Vizepräsidentin Dr. Antje Vollmer:,True
10064,"Sicht klar und jeder muss die Interessen seines Landes
auf der Basis geltenden europäischen Rechts wahren.
(Steffen Kampeter [CDU/CSU]:",False
10065,Präsident Dr. Norbert Lammert:,True
10066,(Steffen Kampeter [CDU/CSU]:,False
10067,Vizepräsidentin Katrin Göring-Eckardt:,True
10068,Präsident Dr. Jenninger:,True
10069,Reitzner (SPD):,True
10070,"Lassen Sie sich nun doch einmal loben, wenn ich
sage:",False
10071,"Walther
Ich sage Ihnen einmal, Herr Dr. Stoltenberg, weil Sie das wahrscheinlich nicht wissen können:",False
10072,Schmidt [Nürnberg] [SPD]:,False
10073,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN
und bei der SPD)
Herr Waigel, ich muß Ihnen eines sagen:",False
10074,Ich sage sehr eindeutig:,False
10075,(Steffen Kampeter [CDU/CSU]:,False
10076,"Möllemann, Staatsminister:",True
10077,(Dr. Michael Meister [CDU/CSU]:,False
10078,Vizepräsident Dr. Dehler:,True
10079,(Wolfgang Börnsen [Bönstrup] [CDU/CSU]:,False
10080,"Herr Knabe, ist Ihre Frage ebenfalls eine Frage zur Raketenentwicklung? —
(Dr. Knabe [GRÜNE]:",False
10081,(Lutz [SPD]:,False
10082,Präsident D. Dr. Gerstenmaier:,True
10083,(Steffen Kampeter [CDU/CSU]:,False
10084,"Dr. Stoltenberg, Bundesminister:",True
10085,"ganzen Hause angesagt ist. Ich werde Sie damit, Herr Rühe, in der Zukunft häufiger beglücken müssen.
(Volker Rühe [CDU/CSU]:",False
10086,Vizepräsident Frau Renger:,True
10087,"sind, wo sind sie geblieben? – Dr. Uwe Küster
[SPD]:",False
10088,"tatsächlich eins zu eins abgebildet werden. – Ich glaube,
was die Aufmerksamkeitskurve angeht, steht es jetzt
spätestens 1 :",False
10089,"schaft abzubauen, wird wieder einmal der Agrardiesel
höher besteuert. Zum Vergleich – auch das ist schon ge-
sagt worden –:",False
10090,Vizepräsident Dr. Schmitt-Vockenhausen:,True
10091,(Carstensen [Nordstrand] [CDU/CSU]:,False
10092,"(Oliver Krischer [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10093,(Dr. Heinrich L. Kolb [F.D.P.]:,False
10094,"Wenn das der Fall ist, dann allerdings, liebe Frau Fischer, muß ich Ihnen sagen:",False
10095,(Monika Ganseforth [SPD]:,False
10096,Wir müssen feststellen:,False
10097,"Genscher, Bundesminister:",True
10098,Vizepräsidentin Renger:,True
10099,Krause (Z):,True
10100,Vizepräsident Dr. Hermann Otto Solms:,True
10101,Selbstverständlich prüfen wir jetzt erst einmal genau:,False
10102,(Ernst Burgbacher [F.D.P.]:,False
10103,"(Hans-Christian Ströbele [BÜNDNIS 90/DIE
GRÜNEN]:",False
10104,Vizepräsident Hans-Ulrich Klose:,True
10105,Zusammenfassend möchte ich sagen:,False
10106,Vizepräsident Frau Renger:,True
10107,"
(Wolfgang Wieland [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10108,Dr. Alexander S. Neu (DIE LINKE):,True
10109,(Zuruf von der CDU/CSU:,False
10110,"(Sylvia Kotting-Uhl [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10111,Max Straubinger (CDU/CSU):,True
10112,Meine zweite Frage:,False
10113,Präsident 'Frau Renger:,True
10114,"Sie sollten nicht von einer erfolgreichen Kohlepolitik reden! Ich greife das alles ja nicht an, Herr Wolfram,
(Stahl [Kempen] [SPD]:",False
10115,Vizepräsident Westphal:,True
10116,(Albert Deß (CDU/CSU):,False
10117,"um eine faire Partnerschaft zwischen Industrie-, Schwel-
len- und Entwicklungsländern. Dabei lautet unsere Ge-
nerationenaufgabe:",False
10118,Dreßler (SPD):,True
10119,D. Voigt [Frankfurt] [SPD]:,False
10120,(Abg. Reddemann:,False
10121,(Dietrich Austermann [CDU/CSU]:,False
10122,Präsident Frau Renger:,True
10123,Wir fordern Sie deswegen heute auf:,False
10124,(Günther Friedrich Nolting [F.D.P.]:,False
10125,bei dem man allenfalls die berechtigte Frage des Kollegen Wieczorek stellen kann:,False
10126,(Schmitz [Baesweiler] [CDU/CSU]:,False
10127,Ulrich Klinkert (CDU/CSU):,True
10128,"(Zuruf von der CDU/CSU: Aufpassen, jetzt
wird es gefährlich!)
noch einmal festhalten:",False
10129,Vizepräsident Dr. Dehler:,True
10130,(Johannes Gerster [Mainz] [CDU/CSU]:,False
10131,Lintner (CDU/CSU):,True
10132,"Friedrich Ostendorff (BÜNDNIS 90/DIE GRÜ-
NEN):",True
10133,"Afghanistan im Raum; sie müssen genauer untersucht
werden – sagen Sie in Ihrem Bericht selbst – das finde
ich sehr wichtig –:",False
10134,"Darf ich die Frage stellen, wie es sich jetzt mit den weiteren Ziffern dieses Antrages verhält.
(Abg. Dr. Reischl:",False
10135,"—	Einstimmig angenommen.
Jetzt kommt der Vierte Teil, § 315 a.
(Abg. Dr. Wilhelmi:",False
10136,Hört! – Dietrich Austermann [CDU/CSU]:,False
10137,"Blachstein (SPD), Berichterstatter:",True
10138,Dr. Hupka (CDU/CSU):,True
10139,Ich rufe den Tagesordnungspunkt 8 auf:,False
10140,Vizepräsident Westphal:,True
10141,Vizepräsident Schoettle:,True
10142,"schaftliche Erholung in Portugal zu wenig, aber auch
insgesamt für Europa zu wenig. Für uns als Grüne ist ei-
gentlich klar:",False
10143,"Aufhebbare Fünfundfünfzigste Verordnung zur Änderung der Außenwirtschaftsverordnung
—	Drucksachen 10/813, 10/1046 —
Berichterstatter:",False
10144,(Heino Wiese [Hannover] [SPD]:,False
10145,Präsident D. Dr. Gerstenmaier:,True
10146,(Abg. Meitmann:,False
10147,"(Özcan Mutlu [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10148,Präsident D. Dr. Gerstenmaier:,True
10149,Schäfer (Offenburg) (SPD):,True
10150,(Zuruf von der FDP:,False
10151,"(Karl Diller, Parl. Staatssekretär:",False
10152,(Beifall bei der CDU/CSU — Stahl [Kempen] [SPD]:,False
10153,Dr. Czaja (CDU/CSU) :,True
10154,Präsident D. Dr. Gerstenmaier:,True
10155,Christoph Pries (SPD):,True
10156,(Pfeffermann [CDU/CSU]:,False
10157,Noch einmal zur Konvention über Klima:,False
10158,"lich gemacht haben, dass Deutschland spitze ist, nämlich
im Vergeuden von Talenten. Sicher:",False
10159,Ich sage in aller Ernsthaftigkeit auch als Bauer:,False
10160,"Für nicht berechtigt halte ich es, wenn man gleich
sagt:",False
10161,Ich will das an einigen Beispielen deutlich machen:,False
10162,(Dietrich Austermann [CDU/CSU]:,False
10163,Dr. Wilhelmi (CDU/CSU) :,True
10164,Frau Präsidentin! Meine Damen und Herren! Eine Bemerkung vorweg:,False
10165,(Ernst Burgbacher [F.D.P.]:,False
10166,Vizepräsident Dr. Dehler:,True
10167,"– Drucksache 15/1509 –
Überweisungsvorschlag:",False
10168,"Dr. Ludger Volmer, Staatsminister im Auswärtigen
Amt:",True
10169,Vizepräsident Frau Renger:,True
10170,"Das haben Sie nach einer Wahl getan, nachdem Ihr Kanzler und andere aus Ihren Reihen — ich will nicht sagen:",False
10171,(Dr. Kunz [Weiden] [CDU/CSU] :,False
10172,Präsident D. Dr. Gerstenmaier:,True
10173,Manfred Zöllmer (SPD):,True
10174,(Ernst Hinsken [CDU/CSU]:,False
10175,"Prinzip einer solidarischen Rentenversicherung und ist
ungerecht.
(Ingo Gädechens [CDU/CSU]:",False
10176,"Ich will nicht verkennen, daß sich beim Lesen beider Berichte eine Reihe von Fragen ergeben. Es gibt die Frage:",False
10177,Klaus Brähmig (CDU/CSU):,True
10178,"teien sich gegen diese Terrorarmee stellen, wer wollte
dagegen jetzt etwas sagen! Aber ich frage Sie ernsthaft:",False
10179,Vizepräsident Wurbs:,True
10180,Frau Dr. Adam-Schwaetzer (FDP):,True
10181,(Abg. Dr. Menzel:,False
10182,Vizepräsident Dr. Norbert Lammert:,True
10183,Präsidentin Dr. Rita Süssmuth:,True
10184,"—	Man muß auch subtrahieren können. Addieren allein reicht nicht.
(Fischer [Frankfurt] [GRÜNE]:",False
10185,(Abg. Frau Korspeter:,False
10186,"Kommen Sie bitte zu Ihrer Frage.
(Dr. Hirsch [FDP] :",False
10187,"(Kolb [CDU/CSU]: Weshalb mußten wir es
denn tun? Ihr habt doch das Geld ausgegeben! — Dr. Diederich [Berlin] [SPD]:",False
10188,Ich sage Ihnen noch einmal:,False
10189,"Ich möchte im Rahmen einer knappen Regierungsbefragung jetzt nicht alle wichtigen Punkte hervorheben, aber folgende gerne nennen:",False
10190,(Ernst Burgbacher [F.D.P.]:,False
10191,"nehmen zu stärken. Er dient damit vor allem der Schaf-
fung und der Sicherung von Arbeitsplätzen – ich will
hinzufügen:",False
10192,"Kißlinger
Wenn wir gemeinsam ein Forstschädenausgleichsgesetz gemacht haben,
(Freiherr von Schorlemer [CDU/CSU]:",False
10193,(Heidemarie Wright [SPD]:,False
10194,Vizepräsident Dr. Hermann Otto Solms:,True
10195,"Im übrigen — erlauben Sie mir, daß ich das sage — :",False
10196,(Dr. Willfried Penner [SPD]:,False
10197,Vizepräsident Westphal:,True
10198,Engelhard (FDP) :,True
10199,Vizepräsident Dr. Hermann Otto Solms:,True
10200,rede? – Ute Kumpf [SPD]:,False
10201,"Nordrhein-Westfalen einmal deutlich machen, zu wel-
chen Steuermindereinnahmen das Wachstumsbeschleu-
nigungsgesetz dort führt:",False
10202,"Dr. Schulte, Parl. Staatssekretär:",True
10203,"Die Sitzung ist geschlossen.
(Schluß der Sitzung:",False
10204,Ich jedenfalls sage:,False
10205,"Reinhard Grindel
Ich möchte deutlich machen:",False
10206,Dr. Conrad Schroeder (Freiburg) (CDU/CSU):,True
10207,Kiesinger (CDU/CSU):,True
10208,Dr. Bartram (CDU/CSU):,True
10209,"Das sage ich ganz offen. Wir stehen da ja auch in Ge-
sprächen. Dabei haben für uns zwei Dinge absoluten
Vorrang:",False
10210,Vizepräsident Dr. Schmitt-Vockenhausen:,True
10211,"Deshalb lautet meine dringende Bitte an Sie, Herr
Staatsminister:",False
10212,(Dr. Peter Struck [SPD]:,False
10213,(Johannes Gerster [Mainz] [CDU/CSU]:,False
10214,(Dr. Penner [SPD]:,False
10215,"Dr. Vogel, Bundesminister der Justiz:",True
10216,"– Drucksache 16/6958 –
Überweisungsvorschlag:",False
10217,Kolb (CDU/CSU):,True
10218,Ich erkläre nochmals:,False
10219,"Wachsamkeit nicht nachlassen. Wir stimmen mit Ihnen
überein, Herr Bundesinnenminister:",False
10220,"nell, Ihre Vorschläge! – Waltraud Wolff [Wol-
mirstedt] [SPD]:",False
10221,Präsident D. Dr. Gerstenmaier:,True
10222,(Zurufe von der SPD:,False
10223,Angelika Glöckner (SPD):,True
10224,"von Hase, Staatssekretär des Bundesministeriums der Verteidigung:",True
10225,Vizepräsident Frau Renger:,True
10226,"Ich muß Ihnen sagen, hier hat der Kollege Paterna in völliger Ruhe eine Frage aufgeworfen,
(Zurufe von der CDU/CSU:",False
10227,Vizepräsident Dr. Hermann Otto Solms:,True
10228,Präsident Frau Renger:,True
10229,"(Abg. Reischl: Falscher Zettel!) - Habe ich eine falsche Platte?
(Abg. Dr. Reischl:",False
10230,(Stahl [Kempen] [SPD]:,False
10231,Dr. Wernitz (SPD):,True
10232,"sam verändert werden. Eine deutsche Initiative dazu ist in
Arbeit, aber ich will Ihnen gleich eines sagen:",False
10233,Präsident D. Dr. Gerstenmaier:,True
10234,Dr. Corterier (SPD) :,True
10235,Präsident Dr. Ehlers:,True
10236,Schoettle (SPD):,True
10237,"Helmut Lamp
Hälfte der VEBA und dem Hanseatischen Baustoffkontor gehört.
(Hans-Joachim Hacker [SPD]:",False
10238,Lutz (SPD):,True
10239,(Heinz-Georg Seiffert [CDU/CSU]:,False
10240,Vizepräsident Dr. Schmitt-Vockenhausen:,True
10241,Präsident D. Dr. Gerstenmaier:,True
10242,"Präventionsgesetz vorzulegen; denn bei allem Lob, das
man dem deutschen Gesundheitswesen aussprechen
kann und muss, muss man sagen:",False
10243,"Leber, Bundesminister für Verkehr:",True
10244,Fritsch (SPD) :,True
10245,(Fellner [CDU/CSU]:,False
10246,Ich rufe die Frage 45 des Herrn Abgeordneten Dr. Czaja auf:,False
10247,(Dr. Dieter Thomae [FDP]:,False
10248,Lassen Sie mich zum Antrag selbst sagen:,False
10249,Otto Fricke (FDP):,True
10250,"sprechen. Wir bieten Ihnen das ausdrücklich an. Aber ei-
nes müssen wir auch sehen:",False
10251,(Frau Weyel [SPD]:,False
10252,"gelöst werden, die wir volkswirtschaftlich alle für wich-
tig erachten. In der Szene werden dazu zwei Gründe ge-
nannt:",False
10253,"land seit 2004 circa 4 500 Ermittlungsverfahren mit
PKK-Bezug. Das sind keine Kleinigkeiten:",False
10254,Vizepräsident Wurbs:,True
10255,Diese stützt sich auf drei Säulen:,False
10256,Vizepräsidentin Renate Schmidt:,True
10257,Hettling (SPD):,True
10258,"Pfeifer, Parl. Staatssekretär:",True
10259,"Wenn mir eine weitere Bemerkung erlaubt ist, möchte
ich sagen:",False
10260,"gelungen verordnen, sondern muss man im Sinne eines
funktionierenden Gemeinwesens im Herzen tragen. Des-
wegen heißt unser Leitspruch:",False
10261,"– Sie empören sich jetzt, aber Sie werden sich das anhö-
ren müssen:",False
10262,Joachim Poß (SPD):,True
10263,"Frau Staatsse-
kretärin, wie können Sie sich erklären, dass Befehle und
Weisungen – ich sage auch einmal:",False
10264,Vizepräsident Dr. Hermann Otto Solms:,True
10265,"..., möchte ich Sie fragen:",False
10266,"Ein kurzer Blick zurück auf die Millenniumsentwick-
lungsziele zeigt:",False
10267,Dr. Hupka (CDU/CSU):,True
10268,"hat Demo gemacht! – Weitere Zurufe von der
CDU/CSU und der FDP, zur Bundesregierung
gewandt – Bundesminister Joseph Fischer:",False
10269,(Otto Schily [SPD]:,False
10270,Ulrike Mehl (SPD):,True
10271,(Haase [Kassel] [CDU/CSU]:,False
10272,"Herr Präsident! Meine Damen und Herren! Die Debatte läuft Gefahr, ihr eigentliches Ziel zu verfehlen.
(Senfft [GRÜNE]:",False
10273,"schen Verfahren aufzuarbeiten sein. Es wäre sicherlich
zu kurz gedacht, wenn ich sagen würde:",False
10274,"gesenkt!)
Nur — und das ist der Punkt, den Sie sich vorwerfen lassen müssen —:",False
10275,"(Beifall bei der SPD – Oliver Krischer
[BÜNDNIS 90/DIE GRÜNEN]:",False
10276,(Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN]:,False
10277,"Otto Schily, Bundesminister des Innern:",True
10278,Wir hatten in der letzten Legislaturperiode eine ganze Fülle gesetzlicher Änderungen beschlossen:,False
10279,Vizepräsidentin Katrin Göring-Eckardt:,True
10280,Engelsberger (CDU/CSU):,True
10281,"Ich glaube, unser Verlangen sollte es sein, den Sonntag freizuhalten, nicht nur aus religiösen Gründen.
(Gallus [FDP]:",False
10282,Bevor Sie jetzt rufen:,False
10283,(Dr. Barbara Höll [PDS]:,False
10284,"(Hans-Christian Ströbele [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10285,Vizepräsidentin Dr. Antje Vollmer:,True
10286,(Vogel [München] [GRÜNE]:,False
10287,"(Beifall bei der LINKEN sowie bei Abgeord-
neten des BÜNDNISSES 90/DIE GRÜNEN –
Volker Kauder [CDU/CSU]:",False
10288,Wir brauchen darüber hinaus aber nicht nur die nationalen Maßnahmen. Lassen Sie mich ganz deutlich sagen:,False
10289,(Abg. Wehner:,False
10290,"Keine weiteren Zusatzfragen.
Ich rufe die Frage 54 des Herrn Abgeordneten Eigen auf:",False
10291,Pia Maier (PDS):,True
10292,Präsident D. Dr. Gerstenmaier:,True
10293,"Herr Eichel, das, was Sie heute Morgen dargeboten
haben, war eine bizarre Veranstaltung:",False
10294,(Zuruf von der SPD:,False
10295,"Baum, Parl. Staatssekretär beim Bundesminister des Innern:",True
10296,"Sehr geehrter Herr Kollege Brase, es ist tatsächlich
so. Um es präzise zu sagen:",False
10297,Dr. Strosche (GB/BHE):,True
10298,"(Dr. Anton Hofreiter [BÜNDNIS 90/DIE
GRÜNEN]:",False
10299,"(Beifall bei der FDP — Dr. Wolfgang Freiherr
von Stetten [CDU/CSU]:",False
10300,(Zuruf von der LINKEN:,False
10301,Ich komme damit zur Frage VII/ 5 — des Abgeordneten Sänger —:,False
10302,(Klaus Lennartz [SPD]:,False
10303,Frau Dr. Lepsius (SPD) :,True
10304,(Kuhlwein [SPD]:,False
10305,"Brück, Parl. Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit:",True
10306,"(Silke Stokar von Neuforn [BÜNDNIS 90/
DIE GRÜNEN]:",False
10307,(Zuruf von der SPD:,False
10308,(Immer [Altenkirchen] [SPD]:,False
10309,"alle Mühe gibt, einen anderen Eindruck zu erwecken. Er
wird folgendermaßen zitiert:",False
10310,(Dr. Günter Rexrodt [FDP]:,False
10311,"Keine weitere Zusatzfrage.
Ich rufe die Frage 13 des Herrn Abgeordneten Dr. Czaja auf:",False
10312,"Dr. Helge Braun, Parl. Staatssekretär bei der Bun-
desministerin für Bildung und Forschung:",True
10313,Ich rufe Punkt 2 der Tagesordnung auf:,False
10314,Dr. Graf (CDU/CSU):,True
10315,"Danach sollten wir uns nämlich die Erde untertan machen.
(Alois Graf von Waldburg-Zeil [CDU/CSU]:",False
10316,Vizepräsident Frau Renger:,True
10317,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
10318,Präsident Dr. Jenninger:,True
10319,"Einzelhaft sitzt und einen großen Einfluss ausübt, hat
diese Veränderungen sehr massiv vorangetrieben. Ich
möchte einfach sagen:",False
10320,Vizepräsident Westphal:,True
10321,(Jörg Tauss [SPD]:,False
10322,Dr. Ritz (CDU/CSU) :,True
10323,"(Beifall bei Abgeordneten der F.D.P.)
Zum Abschluss:",False
10324,Vizepräsident Dr. Dehler:,True
10325,"Gallus, Parl. Staatssekretär beim Bundesminister für Ernährung, Landwirtschaft und Forsten:",True
10326,"nicht genehmigt! Stimmt doch nicht!)
Sorgen Sie dafür, daß das verboten wird!
(Freiherr von Schorlemer [CDU/CSU]:",False
10327,"b) Schriftlicher Bericht des Innenausschusses (4. Ausschuß)
— Drucksache VI/3338 —
Berichterstatter:",False
10328,"Dr. Bangemann, Bundesminister für Wirtschaft:",True
10329,Darüber hinaus kann festgestellt werden:,False
10330,"Dr. Ludger Volmer, Staatsminister im Auswärtigen
Amt:",True
10331,Tietjen (SPD):,True
10332,"Dr. Probst, Parl. Staatssekretär:",True
10333,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Zuruf von der CDU/CSU):",False
10334,(Frau Beck-Oberdorf [GRÜNE]:,False
10335,(Zuruf von den GRÜNEN:,False
10336,Gobrecht (SPD):,True
10337,Georg Schirmbeck (CDU/CSU):,True
10338,"dies allein mit freundlichen und guten Worten und den
Mitteln der Diplomatie zu verhindern gewesen? Ich sage
Ihnen:",False
10339,"Weg zu verhindern.
(Zuruf von der Mitte:",False
10340,Ich rufe Punkt 1 der Tagesordnung auf:,False
10341,(Angelika Beer [BÜNDNIS 90/DIE GRÜNEN]:,False
10342,"(Beifall bei der CDU/CSU und der F.D.P.)
Die Ursachen der Steuermindereinnahmen zeigen klar:",False
10343,"Genscher, Bundesminister:",True
10344,"Dr. Stoltenberg, Bundesminister der Finanzen:",True
10345,Ich komme damit zu einem ganz wesentlichen Punkt:,False
10346,"(Horst Jungmann [Wittmoldt] [SPD]: Wer?
Hilmer?)
—	Unter anderem. — (Dr. Peter Struck [SPD]:",False
10347,"Schröder (Hannover)
Sie haben Sozialdemokraten vorgeworfen, wir predigten Existenzangst.
(Eigen [CDU/CSU]:",False
10348,"entsprechenden Gesetzentwurf vorlegen wird? Ich weiß
doch, was hier überall gesagt worden ist:",False
10349,Überweisung:,False
10350,Vaatz [CDU/CSU]:,False
10351,"(Beifall bei der CDU/CSU und der F.D.P.)
Hans Apel nennt die Strategie der SPD der letzten Jahre beim Namen. Wörtlich schreibt er:",False
10352,"(Beifall bei der SPD sowie bei Abgeordneten
des BÜNDNISSES 90/DIE GRÜNEN –
Dietrich Austermann [CDU/CSU]:",False
10353,"Dr. Bangemann, Bundesminister für Wirtschaft:",True
10354,"Endgültiges Ergebnis:
Abgegebene Stimmen: 369 und 17 Berliner Abgeordnete Ja: 173 und 11 Berliner Abgeordnete
Nein:",False
10355,Wie beurteilt die Bundesregierung demnach ihre eigene Verteidigungsplanung:,False
10356,"der Bundeswehr. Das ist ein grundfalsches Konzept, das
zu allem Überfluss auch noch schlecht umgesetzt wird:",False
10357,"Dr. Glotz, Parl. Staatssekretär beim Bundesminister für Bildung und Wissenschaft:",True
10358,"Heute wird deutlich, was Müntefering immer gesagt hat:",False
10359,"noch nicht wirkungsvoll Gehör verschaffen konnte. Da-
her appelliere ich an Frau Merkel:",False
10360,Frau Steinhauer (SPD):,True
10361,"(Hans-Christian Ströbele [BÜNDNIS 90/DIE
GRÜNEN]:",False
10362,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
10363,Präsident Frau Renger:,True
10364,"Was große Migrationsbewegungen – sie sind bei den
57 Millionen Flüchtlingen gar nicht mitgezählt – angeht:",False
10365,Vizepräsident Schoettle:,True
10366,Vizepräsident Frau Renger:,True
10367,"(Dr. Wolfgang Freiherr von Stetten [CDU/
CSU]:",False
10368,"Genscher, Bundesminister:",True
10369,"auch sagen, wir haben es mit einem Wortungetüm, wie
es im parlamentarischen Betrieb üblich ist, zu tun:",False
10370,Präsident Dr. Ehlers:,True
10371,(Abg. Dr. Greve:,False
10372,(Zuruf von der SPD:,False
10373,"(Beifall bei der FDP sowie bei Abgeordneten
der CDU/CSU – Dr. Dagmar Enkelmann [DIE
LINKE]:",False
10374,(Wolfgang Gehrcke [DIE LINKE]:,False
10375,Präsident Dr. Norbert Lammert:,True
10376,"Diskussion ohne Schaum vorm Mund, anders als es der
Minister befürchtet hatte. Ja, wir übernehmen Verant-
wortung:",False
10377,"
Bei Entscheidungen, die langfristige Tragweiten ha-
ben, ist Politik immer ziemlich schlecht, und zwar in al-
len Bereichen:",False
10378,Dr. Stecker (CDU/CSU) :,True
10379,"Dr. Sperling, Parl. Staatssekretär:",True
10380,"fahrtschiff. Aber auch von der quantitativen Dimension
ist das schon sehr großzügig angelegt:",False
10381,Ich rufe Tagesordnungspunkt 2 auf:,False
10382,"
und werfen ihr vor, sie habe zwei Jahre abgewartet.
Dazu kann ich nur sagen:",False
10383,"Dr. Böhme, Parl. Staatssekretär:",True
10384,Vizepräsident Dr. Schmid:,True
10385,"(Beifall bei der SPD — Friedrich Bohl [CDU/
CSU]: Sehr richtig! Sehr gut! Was für ein
Eiertanz! — Volker Rühe [CDU/CSU]:",False
10386,Deswegen sage ich:,False
10387,Dr. Wittmann (München) (CDU/CSU) :,True
10388,"Steffen Kampeter, Parl. Staatssekretär beim Bun-
desminister der Finanzen:",True
10389,Nicolette Kressl (SPD):,True
10390,"eine rein technische Frage. Es sollte sich also keiner für
sich selber ein Alibi schaffen, indem er sagt:",False
10391,"Gallus, Parl. Staatssekretär:",True
10392,Vizepräsident Dr. Schmitt-Vockenhausen:,True
10393,Manfred Zöllmer (SPD):,True
10394,"Stahl, Parl. Staatssekretär:",True
10395,"(Franziska Eichstädt-Bohlig [BÜNDNIS 90/
DIE GRÜNEN]:",False
10396,"– Drucksache 15/1524 – (vom 8. September
2003)
Überweisungsvorschlag:",False
10397,(Jaunich [SPD]:,False
10398,"Bundestag Gesetze erlässt. Damals war ich Landrätin
auf der schönen Insel Rügen, als das SGB II, sprich:",False
10399,Präsident Frau Renger:,True
10400,Keine Zusatzfragen. Fragen XII/5 und XII/6 des Abgeordneten Müller (Berlin) :,False
10401,Vizepräsident Dr. Jaeger:,True
10402,"Franke, Bundesminister für innerdeutsche Beziehungen:",True
10403,"Leider ist der Kollege Rexrodt nicht mehr da. Er hat
in seinem Redebeitrag von diesem Platz aus wiederholt
ausgeführt:",False
10404,"CSU)
insbesondere die, die sich in diesen Tagen öffentlich als Fachleute in Sachen Strauß erklärt haben.
Außerdem:",False
10405,"Das Wort hat der Abgeordnete Mischnick.
(Dr. Vogel [SPD]:",False
10406,(Sauer [Salzgitter] [CDU/CSU]:,False
10407,"möglichst vielen Themen auch in Zukunft beieinander
bleiben. Aber wir müssen ehrlich sein:",False
10408,"Dr. Probst, Parl. Staatssekretär:",True
10409,"Dr. Blüm, Bundesminister für Arbeit und Sozialordnung:",True
10410,"Frau Präsidentin! Die Antwort auf Ihre Frage, lieber
Herr Kollege Beck, lautet wie folgt:",False
10411,"(Abg. Dr. Wuermeling: Jetzt sind wir da! —
Weitere Zurufe in der Mitte:",False
10412,"trag zum Subventionsabbau leisten muss. Das trifft
hauptsächlich jenen Bereich, in den bislang viele Mittel
geflossen sind:",False
10413,(Abg. Wehner:,False
10414,Ich sage:,False
10415,Präsident Dr. Ehlers:,True
10416,Ich habe schon früher gesagt:,False
10417,Brigitte Lange (SPD):,True
10418,Was auch gut ist:,False
10419,"vergleichbare Maßstäbe wie bei uns gelten, dann wird
das im Zweifel immer zu unseren Lasten gehen. Das
heißt:",False
10420,(Zuruf von der CDU/CSU:,False
10421,Prangenberg (CDU/CSU):,True
10422,Tagesordnungspunkt 23:,False
10423,Heino Wiese (Hannover) (SPD):,True
10424,Vizepräsident Dr. Schmitt-Vockenhausen:,True
10425,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Volker Kauder [CDU/CSU]:",False
10426,(Daniela Ludwig [CDU/CSU]:,False
10427,"kommen. Deshalb brauchen wir die älteren Menschen
im Arbeitsmarkt. Kollege Fuchs hat es schon angespro-
chen:",False
10428,"artiger Kulturgüter und Barbarei. Timbuktu und Gao bo-
ten ein Bild der Verzweiflung:",False
10429,"(Andrea Fischer [Berlin] [BÜNDNIS 90/DIE
GRÜNEN]:",False
10430,Vizepräsident Dr. Hermann Otto Solms:,True
10431,(Immer [Altenkirchen] [SPD]:,False
10432,Frau Dr. Adam-Schwaetzer (FDP):,True
10433,"Voraussetzung dafür, dass wir heute so weit sind, wie wir
sind. Wir haben klargemacht:",False
10434,Wuttke (SPD) :,True
10435,Vizepräsidentin Petra Pau:,True
10436,(Kolb [CDU/CSU]:,False
10437,"(Christine Scheel [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
10438,(Volker Kauder [CDU/CSU]:,False
10439,Riegel (Göppingen) (SPD) :,True
10440,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",True
10441,"Es hat sich allerdings schnell gezeigt, wie durchsichtig
Ihr Vorhaben ist:",False
10442,Vizepräsident Eduard Oswald:,True
10443,"Agrarpolitik!)
40% kamen noch nicht einmal auf die Hälfte der Vergleichsansätze.
(Zuruf von der CDU/CSU:",False
10444,Vizepräsident Dr. Hermann Otto Solms:,True
10445,"Sigmar Gabriel, Bundesminister für Wirtschaft und
Energie:",True
10446,"Für Sachsen gilt aber, was letztlich auch für die ge-
samte Bundesrepublik gilt:",False
